node_id,geneSymbol,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15
1405,SULT1E1,-0.027628597,0.011265654,-0.023101278,-0.050922133,-0.0055719977,0.038769346,-0.05657024,0.04900742,0.022741148,-0.0008501718,-0.03182452,0.0076288246,-0.07499973,-0.017014643,-0.055182755,-0.10210414
1408,MDH2,-0.30952948,-0.2750829,0.0008555306,0.45161983,0.11035642,0.035904013,-0.14044726,0.0688679,-0.0029141987,0.36803356,0.19092557,-0.17213698,0.70312434,-0.2160767,0.5795926,-0.093043536
1413,VDR,-0.3090685,-0.27919427,0.009382232,0.39853263,0.09318352,0.06382994,-0.10360122,0.059774112,-0.0092238495,0.33177182,0.16170187,-0.13795868,0.6181096,-0.20684007,0.5361025,-0.07089036
1414,QPRT,-0.13568293,-0.33151376,-0.04287146,0.33878452,0.08633879,0.026058575,-0.023406938,0.023174234,-0.050830975,0.16724676,0.13240707,-0.0992547,0.42373726,-0.18473944,0.29393238,-0.022828795
1419,ARG1,-0.10404795,-0.08046758,0.0068421005,0.08719224,0.047360796,0.04778431,-0.04914649,0.008181833,-0.05767125,0.11018798,0.035856638,-0.019175315,0.19618697,-0.062010717,0.15479948,0.011910516
1433,HEXA,-0.21677594,-0.21098396,-0.002601263,0.2946311,0.079132855,0.026941683,-0.08631286,0.03395338,-0.02178702,0.2548557,0.13155594,-0.11230344,0.45164427,-0.12961125,0.40159616,-0.042679347
1434,UBE2N,-0.26349926,-0.21595779,-0.0044729756,0.31478944,0.08385726,0.049245615,-0.09593315,0.059028964,-0.00996757,0.26515153,0.13938859,-0.11160752,0.50999045,-0.17689547,0.42556646,-0.065916084
1438,SRP19,0.009819429,-0.000993032,0.032474667,0.012231886,0.04898226,0.09983354,0.02772201,-0.08501382,0.05422703,0.06938302,0.016446628,0.087681614,-0.29595727,0.004463356,-0.17226112,0.029101005
1454,IGFBP3,-0.5070516,-0.4054753,0.008686602,0.6535441,0.12189192,0.08083658,-0.19490923,0.088752076,-0.025934896,0.53989977,0.2978272,-0.2622884,0.96704876,-0.31119156,0.8700684,-0.15978144
1459,S100A12,-0.110907376,-0.049861133,0.025629053,0.03451437,0.051149275,0.049034577,-0.06321107,0.014010285,-0.0007747199,0.09502907,0.002019567,0.04850213,0.08537555,-0.028872106,0.10695239,-0.067334965
1467,RBX1,-0.3041943,-0.27469304,0.0052190674,0.39636454,0.10259425,0.05223008,-0.11022325,0.060387935,-0.004397292,0.32917425,0.16674507,-0.14150715,0.6194713,-0.20500275,0.5255189,-0.06283515
1469,GABRP,0.053462435,0.037456185,-0.036674887,-0.15692817,-0.023343218,0.04420646,-0.0027182624,0.06269372,-0.03341035,-0.17779689,-0.01599632,0.07978468,-0.1985136,0.12870818,-0.19200213,0.116460815
1470,GABRQ,0.33548892,0.26099476,0.09432549,-0.4117151,-0.19455793,0.014504086,0.14765054,-0.072843246,-0.016031336,-0.45783946,-0.16718113,0.1373509,-0.8231038,0.16254163,-0.6750673,0.042531576
1472,GABRD,0.09747674,0.10886462,0.13425766,-0.24172166,-0.20288026,0.07527563,0.17189398,-0.036381647,-0.124780804,-0.30632907,-0.15098421,0.23425657,-0.4799381,0.31185398,-0.4732746,-0.06861047
1473,GABRE,0.34772846,0.3285362,0.1388399,-0.60673815,-0.21345928,0.043179348,0.26642063,-0.11483922,-0.033176392,-0.605841,-0.25629336,0.17117673,-1.0877564,0.3070747,-0.81115615,0.030995276
1475,UCP2,0.10172038,0.17071584,0.036822855,-0.31589127,-0.07380361,0.017486574,0.035224777,0.0066081583,-0.15652148,-0.19797444,-0.1391311,0.14738949,-0.41604668,0.17884597,-0.305553,-0.010891141
1483,MPI,-0.25844437,-0.19357316,-0.001013359,0.31052443,0.06375683,0.032616824,-0.08264166,0.068063326,-0.031951543,0.24563204,0.135047,-0.106102236,0.49414405,-0.16210124,0.41540357,-0.08657968
1486,GABRR1,-0.062534235,-0.122391775,-0.06749727,0.09334176,0.050639234,0.06535177,-0.027233701,0.03222555,0.004620174,0.09063713,0.021314356,-0.018270923,0.16084325,-0.06879418,0.11642001,-0.059067518
1487,MPO,-0.19859193,-0.15612428,-0.022458639,0.2526483,0.07343509,0.019368105,-0.10028407,0.039445467,-0.02059833,0.2402432,0.13519466,-0.108705945,0.39747408,-0.12827633,0.3643922,-0.04151374
1488,GABRR3,0.2458397,0.2896361,-0.02311951,-0.5090611,-0.05742026,-0.012583653,0.01598496,-0.07882255,0.15311225,-0.27027404,-0.097114,0.16556205,-0.8203015,0.2501029,-0.6693432,0.08410954
1490,GABRR2,0.051910035,0.0075289123,0.05392297,-0.09880462,-0.070229836,0.028901428,0.0011881702,-0.002695514,0.02050338,-0.102978244,-0.0113326255,-0.00019280892,-0.17912157,0.044124067,-0.090382725,-0.023607692
1491,PPARG,-0.2617893,-0.19584493,-0.008760902,0.28332397,0.065137304,0.049088575,-0.09507873,0.04191765,1.6640883e-05,0.28001112,0.15244044,-0.10105545,0.45109642,-0.16343594,0.41666457,-0.07281394
1492,SULT1A1,-0.23040062,-0.19776458,-0.00920323,0.327532,0.10559655,0.008660629,-0.12246644,0.050207634,-0.021334711,0.282556,0.15726818,-0.1256718,0.5160608,-0.15145287,0.4329511,-0.039819557
1493,PPARD,-0.49427962,-0.3802313,0.010156205,0.5825932,0.114771016,0.10611081,-0.1689944,0.083120145,-0.012178734,0.49972498,0.26250523,-0.20456795,0.886223,-0.30070755,0.7739498,-0.1347363
1494,PPARA,-0.022057425,0.052241974,-0.032534007,-0.039375853,-0.04502346,-0.0021149972,-0.036121532,0.022877442,0.046457842,0.01800637,0.042069875,-0.0029077008,0.00472455,-0.07079911,0.033393793,-0.04898759
1502,HNMT,-0.14568278,-0.0852864,-0.038184516,0.07595134,0.05272347,-0.0032556895,-0.044571657,0.014814825,-0.008257028,0.1264933,0.07075409,-0.034109,0.24461125,-0.07285005,0.210359,0.010926151
1504,UGT1A10,0.19310695,0.17887178,-0.09106159,-0.15636103,-0.023799142,-0.051811896,-0.010455153,-0.09325779,-0.011631184,-0.057461172,0.005371023,0.07789573,-0.16162318,0.072066344,-0.06152846,0.007135248
1510,CDKN3,-0.42312002,-0.34038106,-0.013118849,0.48505884,0.13195316,0.06946597,-0.15252452,0.065041825,-0.040577233,0.44992098,0.23828779,-0.16256401,0.77932453,-0.23217605,0.6724039,-0.08673261
1511,CASP10,-0.4258011,-0.3111637,-0.006077768,0.4612172,0.11139038,0.08030195,-0.14178029,0.056043737,-0.03913166,0.4311505,0.22809693,-0.15741765,0.7185891,-0.22412457,0.6381203,-0.10025669
1540,CASP2,-0.38370845,-0.25722435,-0.0153712435,0.41204372,0.07237274,0.086483166,-0.12609215,0.08124488,-0.015890954,0.35780898,0.2229687,-0.14616208,0.64973587,-0.23549977,0.5552896,-0.11374505
1541,CASP3,-0.2766485,-0.19462793,-0.0041220584,0.28792855,0.06937339,0.03888181,-0.097986005,0.03344682,-0.01141854,0.29234815,0.15821953,-0.112751424,0.47327304,-0.17058943,0.43606094,-0.073844016
1544,CASP7,-0.37780753,-0.29282582,-0.0053354083,0.4372411,0.10497783,0.07281557,-0.13127232,0.055821907,-0.02239235,0.40170527,0.21388613,-0.14757794,0.68628407,-0.22889347,0.59765375,-0.072387755
1547,CASP8,-0.18812759,-0.17057109,-0.027211705,0.2063833,0.07210747,0.010223851,-0.0833724,0.026632123,-0.0063258274,0.23089008,0.1356102,-0.07445608,0.37948048,-0.11927373,0.33898997,-0.032728303
1548,CASP9,-0.20646548,-0.19534299,-0.013517994,0.24990313,0.064716846,0.020019747,-0.08347628,0.04082973,0.002243726,0.24373925,0.1486007,-0.0899805,0.43953156,-0.15356976,0.3763129,-0.046892866
1549,HIF1A,-0.41787344,-0.2966706,-0.012288086,0.46830928,0.09606563,0.07715813,-0.16090901,0.06679815,-0.009755083,0.43341973,0.23365587,-0.1774007,0.7246637,-0.26475585,0.65582156,-0.11545864
1553,SELL,-0.5041433,-0.3432629,0.029367581,0.53240806,0.06760035,0.103900306,-0.17939162,0.06992952,-0.0022317313,0.48374534,0.30911002,-0.23112628,0.76618135,-0.28980845,0.75467414,-0.16764688
1554,RASA1,-0.32932368,-0.26843375,-0.010358733,0.40482095,0.068981715,0.053926036,-0.12641822,0.052889667,-0.013905448,0.37084532,0.2127184,-0.15147722,0.6211364,-0.20500359,0.56192976,-0.09002867
1556,ALDH1A2,0.023666345,0.06846218,0.0004625735,-0.11445674,-0.13905968,-8.024508e-05,0.0901021,-0.006963482,0.06039007,-0.058871776,-0.086996675,0.0843914,-0.19786656,0.049427018,-0.12605006,0.027012173
1558,ALDH1A1,-0.22170046,-0.17929117,-0.0004059823,0.25117576,0.07136712,0.048179656,-0.08010725,0.035752133,-0.0066982126,0.23267946,0.10775487,-0.08506065,0.40705281,-0.1425926,0.3451866,-0.03893688
1560,ATG4B,-0.23881915,-0.17790137,-0.015416855,0.23753323,0.100152954,-0.007218618,-0.038253527,0.04171165,-0.002511804,0.23070976,0.10795067,-0.07709884,0.4093076,-0.13973725,0.36164945,-0.04573814
1573,ELN,-0.19285513,-0.1650187,0.006025876,0.24703662,0.03340891,0.03362006,-0.07787176,0.03107154,-0.012449334,0.16263254,0.08669622,-0.06632727,0.37675884,-0.120661445,0.317587,-0.058131713
1577,FPGS,-0.13957368,-0.17914815,0.0011288589,0.22271457,0.053247593,0.03287486,-0.0444131,0.044231135,-0.00019457657,0.19413936,0.099133514,-0.078977466,0.3814113,-0.13244063,0.30859116,-0.09718858
1580,AXIN1,-0.48077217,-0.35777098,0.011785258,0.58575106,0.12106181,0.07209651,-0.14934675,0.0684742,-0.008420351,0.4717271,0.243824,-0.2338779,0.8525332,-0.28425002,0.7468351,-0.1273601
1586,MLNR,0.15009402,0.2682426,0.0452107,-0.3168298,-0.09696602,0.040261097,0.09546621,-0.06325335,-0.013178026,-0.35944092,-0.15711008,0.06828123,-0.6060412,0.1014079,-0.5617994,0.054650035
1587,THRB,-0.23516221,-0.2074621,-0.0056178113,0.2914073,0.10262575,0.046251945,-0.06984795,0.04392711,-0.032420825,0.24607277,0.11689532,-0.089105785,0.46786878,-0.15192582,0.38264602,-0.037893675
1588,NOS2,-0.31291494,-0.28099218,-0.00047885813,0.41055456,0.10156002,0.05022629,-0.109754376,0.06332924,-0.0072446596,0.3408832,0.18314941,-0.14254944,0.64102,-0.20240395,0.5419539,-0.07064909
1589,NOS3,-0.28583246,-0.17918275,-0.011913597,0.27494708,0.06598624,0.05595296,-0.10096275,0.039892197,-0.00024944212,0.27989635,0.16912642,-0.10156624,0.43056598,-0.15548871,0.40514258,-0.08259755
1590,THRA,-0.23188756,-0.20441352,-0.0105156675,0.29410112,0.095192954,0.049790114,-0.07106332,0.045297865,-0.019422917,0.23053893,0.11822688,-0.09349587,0.4733473,-0.15800929,0.39217228,-0.044151627
1603,NOS1,-0.027820159,0.0881424,0.016697533,-0.082185194,-0.072749995,0.050355658,0.034177665,0.008064744,0.007555545,-0.034880254,-0.010746038,0.017692838,-0.13485502,-0.0042637023,-0.051052902,-0.05489441
1630,MUC1,-0.30737376,-0.2955034,0.022294331,0.42570198,0.092858806,0.0546422,-0.11612258,0.060351435,-0.0073096836,0.34297267,0.17584965,-0.16041614,0.6467209,-0.21002634,0.56497574,-0.07001298
1631,MYC,-0.5292035,-0.4046932,0.004856338,0.6119569,0.119130574,0.106625676,-0.19113849,0.09581665,0.0055236393,0.5571607,0.30683437,-0.21413152,0.94811445,-0.33579552,0.8460305,-0.15252252
1634,MYB,-0.4207927,-0.3061277,0.01854126,0.47222224,0.1056495,0.08860955,-0.14806616,0.057326484,-0.017998971,0.42620862,0.22374205,-0.17181697,0.7006765,-0.238718,0.64734644,-0.10190647
1639,TRPV1,-0.17000806,-0.14988485,-0.033970736,0.18816014,0.083947554,0.069945976,-0.03312779,-9.685755e-06,-0.021548092,0.19226034,0.079721175,-0.06371676,0.36374268,-0.07451477,0.3289109,-0.061931763
1642,MAPK9,-0.34393755,-0.2946377,-0.005086606,0.4360692,0.101429366,0.0540502,-0.12717302,0.057307534,-0.015726425,0.37810117,0.20777214,-0.15903504,0.67499197,-0.2223264,0.58889806,-0.08073694
1645,MAPK3,-0.40258595,-0.29394898,0.017788962,0.48739585,0.072734185,0.07926738,-0.13402861,0.090233,-0.0077585173,0.40529436,0.23451497,-0.19013534,0.7502799,-0.28147426,0.6614755,-0.13758445
1646,MAPK6,-0.22450212,-0.15041316,-0.0016735934,0.20743488,0.04575251,0.040410716,-0.06518167,0.046358954,0.008578882,0.2192265,0.11501852,-0.083018765,0.35719678,-0.12969103,0.32668313,-0.06365402
1647,VIM,-0.6354985,-0.44649187,0.014811834,0.7021187,0.1466282,0.12716933,-0.22183427,0.094721705,-0.017544907,0.639243,0.33985537,-0.25769895,1.0733764,-0.37891775,0.9769449,-0.17609707
1649,PMM2,-0.47222197,-0.34284016,0.0137582375,0.55176437,0.10426647,0.08257544,-0.17799209,0.06449679,-0.01627971,0.47508758,0.28784803,-0.21832997,0.78866684,-0.27791262,0.7316531,-0.13376996
1650,GATA2,-0.34296042,-0.3052088,0.0096081225,0.4269633,0.091072924,0.060343727,-0.13485593,0.07592137,0.0015025433,0.3696962,0.20677096,-0.1602514,0.68193656,-0.22471116,0.58002573,-0.08999891
1651,EGF,-0.35599232,-0.27750763,0.013204673,0.38666475,0.09305578,0.08895738,-0.10412433,0.05326799,-0.029661799,0.35444823,0.18261428,-0.1266779,0.6004961,-0.19464724,0.53693867,-0.07603521
1653,GATA3,-0.24694023,-0.21823373,0.0033310046,0.3089961,0.08337611,0.047104478,-0.07144637,0.046375394,-0.0190723,0.26443186,0.12918933,-0.10930188,0.4861198,-0.15421169,0.41700134,-0.0469966
1656,ARAF,-0.35042775,-0.2994203,0.0056694113,0.49926528,0.095850915,0.05391643,-0.091602385,0.09619171,-0.05447476,0.35069564,0.22379176,-0.16867162,0.7748499,-0.24945176,0.6400125,-0.14981182
1658,LIPA,-0.518579,-0.3801535,-0.0007648158,0.60539263,0.11174859,0.10441319,-0.18119694,0.084176786,-0.031764876,0.5090129,0.28781337,-0.22626017,0.9240863,-0.31141105,0.7926928,-0.14455427
1664,HSD17B10,-0.5511548,-0.414809,0.0068703736,0.63815224,0.11226191,0.103054255,-0.19438612,0.090171024,-0.027781056,0.55933374,0.33485156,-0.25244427,0.9612176,-0.32353148,0.8606195,-0.15357508
1667,LPIN1,-0.16711167,-0.13722193,-0.054059304,0.13949206,0.08430826,0.008255083,-0.0018421188,0.051020578,0.03827813,0.14550704,0.09788814,-0.0626407,0.23233561,-0.057074435,0.14323428,0.014649618
1670,MVK,-0.17242536,-0.13021263,0.007673299,0.2466049,0.07141328,0.004098598,0.003043536,0.047581427,-0.017952763,0.16570097,0.11504355,-0.117374375,0.4189912,-0.10687796,0.32858333,0.015248902
1677,RBP4,-0.28071916,-0.19065748,0.00819104,0.29802993,0.031929743,0.065079115,-0.10030291,0.058629267,0.006265186,0.28344464,0.1797734,-0.10422129,0.45639563,-0.18095644,0.4368379,-0.11680822
1683,RBP3,-0.0755476,0.06586047,0.078389436,-0.1474695,-0.22709203,0.06355664,-0.039164957,-0.08872896,0.22333315,-0.1192047,-0.1266021,-0.068466656,-0.32294148,0.032264024,-0.21040985,0.0632813
1687,SNCA,-0.36299163,-0.304285,0.023145728,0.4507929,0.07970168,0.07386691,-0.12807095,0.0654703,0.013156113,0.3835231,0.20719682,-0.16411968,0.68066275,-0.25418422,0.601822,-0.09997648
1696,EPRS1,-0.24345356,-0.18299977,-0.0023611872,0.2478711,0.046551276,0.065468974,-0.06565235,0.04019228,-0.00882997,0.23637395,0.07463193,-0.052427262,0.4069758,-0.118342005,0.3382039,-0.046928875
1697,DSE,-0.16402934,-0.1127587,0.06734208,0.27209556,0.032883193,0.12091831,-0.14227602,-0.05574292,0.16685812,0.24459538,0.099491075,-0.13131823,0.3669208,-0.12911654,0.30094966,0.0686174
1700,EDN1,-0.3653992,-0.28596997,0.006951552,0.42893496,0.119518735,0.06950992,-0.1598436,0.052983746,0.038947374,0.40296155,0.20709795,-0.17004257,0.65460557,-0.24534045,0.603421,-0.070060365
1703,SLC9A1,-0.24838541,-0.21916276,0.007676512,0.3146693,0.06926467,0.046106666,-0.07551101,0.051611908,-0.0040120613,0.26530626,0.12650648,-0.105851196,0.48571685,-0.1669083,0.4241044,-0.057560027
1707,EPAS1,-0.4883847,-0.37718365,0.025952158,0.5891841,0.110114135,0.08498633,-0.18123133,0.07923955,0.020144362,0.5171073,0.26273584,-0.22906817,0.87288576,-0.3045966,0.8007293,-0.13303755
1711,REEP5,-0.20426024,-0.17017297,-0.01014785,0.26369053,0.059281282,0.034223713,-0.075516954,0.040216383,-0.0051872265,0.22272386,0.119719885,-0.10185261,0.40973416,-0.14022432,0.3506014,-0.04935804
1720,NFE2L2,-0.37875414,-0.30065092,-0.013783331,0.46851137,0.11650773,0.05050028,-0.14957249,0.062062077,-0.036939457,0.4112063,0.2213772,-0.1720566,0.7429469,-0.23272584,0.638274,-0.09603334
1726,CARTPT,0.09567919,0.1281282,-0.030637866,-0.2816853,-0.017771952,-0.06774593,0.030795703,0.036333535,-0.017410696,-0.08532187,-0.053829167,0.015570857,-0.36631012,0.1092477,-0.1565167,-0.05445727
1737,LIG1,-0.46434173,-0.36818743,-0.0006771801,0.56121767,0.1335402,0.085971095,-0.1644622,0.08381368,-0.015347239,0.49217206,0.25476182,-0.20258702,0.8622932,-0.28326637,0.7652349,-0.12285516
1739,POLRMT,0.09856624,0.14686772,-0.01590833,-0.10395024,-0.02792308,0.01635022,0.038349535,-0.029551959,-0.018548837,-0.111361526,-0.089837916,0.013301063,-0.23017906,0.043691568,-0.20562209,0.04282248
1740,LIG3,-0.22013918,-0.14974025,-0.029703213,0.2722641,0.07421379,0.023832234,-0.07590264,0.048079584,-0.031072201,0.24225128,0.088059664,-0.16133201,0.45418906,-0.10336548,0.4128422,0.07493055
1745,TYMP,0.009722996,0.14649852,0.027421545,-0.18933438,-0.060430095,0.015982851,-0.010039297,-0.011629621,0.02013344,-0.061726145,-0.06660645,0.10330175,-0.19460076,0.09227382,-0.14734288,-0.07161712
1747,TYMS,-0.8029049,-0.5658852,0.029875696,0.88489157,0.16123062,0.16645119,-0.2766864,0.11867666,-0.02865009,0.79016244,0.45226702,-0.33400276,1.3101912,-0.44453853,1.2062949,-0.24446891
1748,PTGER1,-0.26777145,0.06503267,0.061794,0.06245877,-0.045678895,0.33875546,-0.02257578,0.039146706,-0.08115575,-0.041547168,-0.1485018,0.10770115,-0.08036789,-0.013883126,-0.06804407,-0.17491834
1775,F10,-0.10770914,-0.10825757,-0.05067575,0.15554385,0.05839068,0.0037847087,-0.086289965,0.026339114,0.00054675055,0.1317812,0.08284508,-0.06776731,0.2501917,-0.075909264,0.20196147,-0.010186536
1776,F12,-0.19690812,-0.17202847,-0.033454817,0.25055915,0.107606515,0.026396338,-0.12908316,0.023010556,-0.006415142,0.2611583,0.13154143,-0.12643878,0.42313704,-0.12856105,0.3857385,-0.023919236
1779,COMT,-0.013109061,-0.022373963,-0.055469804,0.052735403,0.07299084,-0.0053207725,-0.017078778,-0.011247438,0.009390732,0.028692234,-0.008705797,0.0062209526,0.050670534,-0.038960155,0.015911115,0.03545149
1782,SLC47A1,-0.09937741,-0.067168295,-0.084386386,-0.038253494,0.16162995,0.073511556,-0.0743161,0.0726105,-0.076191515,0.066816635,0.083681166,0.07697255,0.047231037,0.018786814,0.121678874,-0.065559335
1784,PTGES3,-0.39513588,-0.31600103,-0.0162252,0.50738615,0.15689549,0.058385268,-0.18729809,0.06658614,-0.0028732985,0.45250154,0.23792127,-0.1991614,0.8035651,-0.27557638,0.7122713,-0.089538686
1792,ADAM10,-0.27912772,-0.17796072,-0.012103082,0.26598352,0.06721716,0.071489975,-0.09872965,0.04893804,-0.0047857105,0.27763352,0.1628069,-0.10660787,0.43124908,-0.14991094,0.41471204,-0.07027246
1794,DRD4,-0.15621634,-0.09149259,-0.022857554,0.15726225,-0.032600407,0.024116278,-0.02923924,0.057998173,0.056753576,0.15824807,0.095333904,-0.06344986,0.2600846,-0.13918738,0.2429794,-0.07964579
1795,DRD5,-0.08717035,-0.04136977,-0.028710559,0.049602248,0.014597373,0.048319507,-0.009228339,0.025639344,0.002528394,0.06463037,-0.0072656097,0.0010882197,0.072129466,-0.031799525,0.09720084,-0.06442829
1796,DRD2,-0.061437115,0.06350346,-0.028307525,-0.07643601,-0.005869066,0.05329965,-0.039342456,0.0066910405,0.020853942,0.042183995,-0.031365983,0.0512002,-0.06508392,-0.021618482,-0.017530017,-0.03563549
1798,DRD3,-0.03836474,0.11040516,-0.008489728,-0.18436632,0.009909594,0.058964044,0.054895937,-0.08215749,-0.072715685,-0.06324007,-0.16591793,0.111456804,-0.3112572,0.14468561,-0.18305786,0.0049882475
1799,MME,-0.27235574,-0.28088224,0.030758874,0.3933031,0.05334776,0.043019764,-0.06595719,0.062053822,-0.00054747076,0.29291537,0.1934612,-0.15644601,0.5560945,-0.18651274,0.5092311,-0.09010801
1800,DRD1,-0.14086424,0.06577888,-0.13090444,0.06189724,0.13818383,-0.015415687,-0.11070565,-0.006242076,-0.01804308,0.1567286,0.077077016,-0.05705248,0.18466683,-0.106276795,0.18163885,0.0064084115
1804,PLA2G1B,-0.11370064,-0.14410928,0.0620276,0.103239655,0.05126362,0.052820627,-0.015587661,0.05027787,0.001900875,0.15367073,0.049979564,-0.008017041,0.18705596,-0.08618605,0.18934157,-0.015343236
1811,HMMR,-0.30530354,-0.2709095,0.0018661638,0.38531056,0.09017636,0.05901521,-0.09929592,0.06632588,-0.016078437,0.31389958,0.17732981,-0.13460837,0.61298215,-0.19730687,0.5111635,-0.0799778
1817,TNFRSF10B,-0.26024866,-0.20996429,-0.04428094,0.28046602,0.0705806,0.042359587,-0.10379901,0.038258318,-0.031865794,0.25994384,0.117821254,-0.08653183,0.45561925,-0.1393649,0.40282136,-0.033375178
1823,APAF1,-0.092254125,-0.12672278,-0.034839608,0.1107957,0.04101542,-0.033993702,-0.049702294,0.019477312,0.0019001,0.15126917,0.13954961,-0.0554383,0.27944556,-0.10081981,0.24257225,-0.03204683
1831,PLA2G2A,-0.18320861,-0.07803628,0.06399286,0.09358595,-0.022560857,0.13307369,-0.07345736,0.048108753,0.053516675,0.13193305,-0.022351915,0.017972996,0.13516353,-0.083264254,0.1604493,-0.08151899
1835,TPP1,-0.19506708,-0.17372367,-0.024138974,0.2518388,0.07714393,0.027029002,-0.089823596,0.03292341,0.0035549859,0.24553742,0.13759449,-0.089773215,0.423862,-0.13477963,0.37949327,-0.045899164
1836,BCL2,-0.22762462,-0.17169115,-0.022718793,0.2731884,0.061291803,0.03431793,-0.0895207,0.047924977,0.0005319288,0.24704942,0.14165263,-0.10367951,0.4166581,-0.13640212,0.3788705,-0.048190486
1837,DNMT3A,-0.31438497,-0.26328856,-0.00052465696,0.37029347,0.092322476,0.061342075,-0.124755986,0.06540679,-0.0049916455,0.34081104,0.182192,-0.12762934,0.60391843,-0.19997296,0.5266153,-0.08241765
1844,GABPA,-0.182488,-0.13238409,0.0012065684,0.21193726,0.054815628,0.017791562,-0.06271698,0.027588814,0.004472177,0.19433285,0.094657354,-0.08018631,0.32650295,-0.11305099,0.27630493,-0.03241942
1845,TNFRSF12A,-0.20383276,-0.155373,0.012203772,0.1963393,0.013253932,0.07617383,-0.070666835,0.028196491,0.009121885,0.22033322,0.09506766,-0.04732184,0.31285423,-0.1259437,0.29926366,-0.0538287
1848,PLA2G4A,-0.39097288,-0.29078883,0.0031922793,0.43051758,0.086786516,0.07681152,-0.15911593,0.06196284,0.025489986,0.4044414,0.2269565,-0.16428249,0.6601937,-0.2394527,0.6014681,-0.10016003
1863,PROS1,-0.4218931,-0.28790095,0.006395164,0.46858227,0.072335705,0.09389805,-0.15216434,0.0637972,-0.0031639729,0.40472412,0.22851276,-0.186727,0.6974002,-0.24787818,0.6256035,-0.1271062
1864,MIF,-0.84412396,-0.565117,0.022107974,0.8968756,0.1682138,0.17374998,-0.31183645,0.112771645,-0.017752664,0.84393597,0.4739262,-0.35340428,1.3205788,-0.45892793,1.2549057,-0.24842937
1876,SMOX,-0.050008412,0.011553057,0.01680808,0.052921463,-0.043814354,-0.10108079,-0.13331652,0.046816446,-0.119765624,0.06431888,0.021112237,0.057166986,0.08943138,-0.15703216,0.28947997,-0.0057822913
1877,MTOR,-0.27128097,-0.25538808,-0.027198263,0.37704414,0.08695332,0.03174057,-0.112021804,0.05800388,-0.0063545266,0.3144909,0.17899993,-0.14375064,0.5979248,-0.20424947,0.51470554,-0.0678903
1881,THBD,-0.15212058,-0.12577572,-0.0054462124,0.20984063,0.045690823,0.042502142,-0.034388185,0.046179302,-0.0042458475,0.14300519,0.08181637,-0.118425846,0.31548285,-0.10369697,0.2537315,-0.031579915
1885,TPT1,-0.17935942,-0.14037482,0.016838674,0.18677674,0.0750292,0.039700557,-0.05592076,0.026300618,-0.038894188,0.1414664,0.097185835,-0.059798043,0.29861942,-0.09483555,0.24182673,-0.032858025
1896,MTRR,0.24822865,0.30946353,0.061465178,-0.37320355,-0.18516819,-0.010930717,0.032265373,-0.036257397,-0.01643253,-0.20655105,-0.1278029,0.095602,-0.63581955,0.15726921,-0.3996676,0.054632712
1910,SLC16A7,0.14734614,0.34887677,-0.08287063,-0.35203505,0.003359296,-0.026150301,0.085558936,0.022152659,0.013901698,-0.2852311,-0.13903773,0.16420607,-0.45764056,0.13252535,-0.52246124,0.016418802
1914,SLC16A3,-0.1819517,-0.19846362,-0.02007699,0.2592023,0.09324397,0.022541773,-0.106640756,0.016969278,-0.03930866,0.2646279,0.14295124,-0.09612335,0.4203246,-0.12497741,0.40048283,-0.020422405
1917,RRM2B,-0.1966851,-0.15916786,0.0020321924,0.18983962,0.0057445243,0.029323049,-0.08430265,0.053027213,0.015245168,0.13540807,0.07376407,-0.065654054,0.23602387,-0.034339752,0.23191918,-0.011083736
1919,RNPEP,-0.21620783,-0.21945497,0.003059086,0.29017717,0.054637954,0.051231284,-0.07981058,0.047925442,0.0016006809,0.24870904,0.13948622,-0.09583271,0.44811982,-0.14536095,0.37860596,-0.033619698
1920,SLC16A5,-0.060633987,-0.2361072,0.2081164,0.16205044,-0.10539668,0.09232826,0.056173135,0.039855644,0.07207881,0.048746213,0.014471244,-0.07105802,0.113903895,-0.13699229,0.21806598,-0.13301283
1925,CTDSP1,-0.23852567,-0.19059199,-0.012293024,0.25899747,0.08946625,0.025820216,-0.06484859,0.045058377,-0.03635393,0.25133014,0.12140304,-0.07561671,0.4516486,-0.14020959,0.37775242,-0.041458357
1927,DHCR24,-0.17922229,-0.16904745,-0.013666479,0.24005754,0.06576905,0.021667827,-0.10775703,0.02137829,-0.009665754,0.22006257,0.13223176,-0.12985039,0.41727126,-0.13514319,0.34553117,-0.0314571
1930,PRORP,-0.17469123,-0.19549835,-0.009319454,0.2857998,0.09577136,0.02864546,-0.07483244,0.04686448,-0.018918574,0.19597937,0.10749161,-0.122605845,0.4173151,-0.14698076,0.34668553,-0.020084115
1932,SLCO4C1,0.22735432,0.34876135,0.002380684,-0.3628687,-0.19159174,-0.0020119157,0.11884408,-0.063238025,0.08956207,-0.3370483,-0.18250678,0.07785387,-0.6813352,0.23194134,-0.5196473,-0.13501489
1940,FGA,-0.14451438,-0.11075021,-0.020527035,0.16515896,0.02128503,0.03508829,-0.030410858,0.050006445,-0.006010993,0.12517163,0.06532393,-0.055060234,0.26520446,-0.10236757,0.22676861,-0.050149973
